website,link,time,header,extra1,extra2
google.com,https://www.google.com/search?ei=Jd6jW-zwDPDB_Qbv_LfYDQ&q=how+to+run+java+on+chromebook&oq=how+to+run+java+on+chromebook&gs_l=psy-ab.3..0.24045.30211..30448...0.0..0.192.2566.26j5......0....1..gws-wiz.......0i71j35i39j0i22i30j0i22i10i30j0i20i263j0i67j0i203.9FVVdvfZOX8,"Sep 20, 2018, 2:02:58 PM EDT",Visited how to run java on chromebook - Google Search,,
Chrome,https://www.google.com/url?q=https://www.meetchrome.com/java-on-chromebook/&usg=AFQjCNFUa09LqpgfwsY0XQJ2y_LklGb1Rg,"Sep 20, 2018, 2:00:13 PM EDT",Visited How To Run Full Java 8 On Your Chromebook – No Crouton Needed,,
Chrome,https://support.google.com/chromebook/answer/114836?visit_id=636730630555878698-2501343066&p=settings_privacy&rd=1,"Sep 20, 2018, 1:57:34 PM EDT",Visited Choose your privacy settings - Computer - Chromebook Hel,,
Chrome,https://www.google.com/url?q=https://www.techjunkie.com/chromebook-install-java/&usg=AFQjCNGfGx-DZ2fbfsULkBgSHCbdRryEOw,"Sep 20, 2018, 1:52:08 PM EDT",Visited How to Install and Use Java On Chromebook,,
google.com,https://www.google.com/search?q=how+to+run+java+in+google+computer&oq=how+to+run+java+in+google+computer&aqs=chrome..69i57.15536j0j8&sourceid=chrome&ie=UTF-8,"Sep 20, 2018, 1:51:32 PM EDT",Visited how to run java in google computer - Google Search,,
Express,https://express.google.com/product/13609267636703892543_0_110028733,"Sep 14, 2018, 11:21:23 PM EDT",Viewed Apple MMEF2AM/A AirPods Wireless Bluetooth Headset for iPhones with iOS 10 or Later (White),,
Express,https://express.google.com/search?q=airpods,"Sep 14, 2018, 6:10:02 PM EDT",arched for airpods,,
Express,https://express.google.com/product/13609267636703892543_0_110028733,"Sep 14, 2018, 6:07:48 PM EDT",Viewed Apple MMEF2AM/A AirPods Wireless Bluetooth Headset for iPhones with iOS 10 or Later (White),,
YouTube,https://www.youtube.com/watch?v=GRTiU9zzeP4,"Oct 3, 2018, 10:58:28 PM EDT",Watched 文昭手撕瑞典碰瓷！中共外交部你憑什麼！習近平的“痛苦覺悟”！澳門華人祖國復興大聯盟Macau Chinese Revival Association,,
YouTube,https://www.youtube.com/watch?v=WKxIYUX0LW4,"Oct 3, 2018, 10:45:00 PM EDT","Watched 央视女记者大闹英国保守党会议！《战狼3》与真""厉害""（20181001第448期）-Wen Zhao Official文昭談古論今",,
YouTube,https://www.youtube.com/watch?v=kdJHhDm0gv0,"Oct 3, 2018, 10:20:45 PM EDT",Watched 中共密令高官子女回国，万科高喊“活下去”；情况有多严重？（20181003第450期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=U0c59ik7fBc,"Oct 3, 2018, 9:56:01 PM EDT",Watched 附体接管，中国私企要“民主管理”；川普遏阻加墨与北京“自贸”（20181002第449期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=0MrG9QEbhBU,"Oct 3, 2018, 2:33:25 PM EDT",Watched 华农兄弟：小伙烤鱼2小时，吃鱼2分钟，吃了还想吃这个竹鼠好漂亮的,,
YouTube,https://www.youtube.com/watch?v=7mWzYmwa59A,"Oct 3, 2018, 2:28:50 PM EDT",Watched 父子俩痴迷武术，还饭量惊人，没胃口就只用脸盆吃饭！syo yumin,,
YouTube,https://www.youtube.com/watch?v=Ieqc_gbZK5g,"Oct 3, 2018, 2:28:21 PM EDT",Watched QPLLB5大王海选寻仇康熙爆笑全场奇葩说又回来了,,
YouTube,https://www.youtube.com/watch?v=GaJdrE_pyQE,"Oct 3, 2018, 2:26:12 PM EDT",Watched 蘇運瑩 - 【生活倒影】嗅音樂 Chinese Music Channel,,
YouTube,https://www.youtube.com/watch?v=wNQUQi2s0R0,"Oct 3, 2018, 2:24:22 PM EDT",Watched 【観覧注意】ジャンボミルワーム50ｇＶＳアフウシ5匹何分で食べきるか、やってみた。Feeding a Pyxicephalus adspersusHARUチャンネル TV,,
YouTube,https://www.youtube.com/watch?v=_LWu0SIZxUM,"Oct 3, 2018, 2:21:27 PM EDT",Watched 傅首尔如何调侃范湉湉?（奇葩大会）- 奇葩说专题Lucas' Debater Diary盧卡斯的辯士日記,,
YouTube,https://www.youtube.com/watch?v=1Kxrao7wGek,"Oct 3, 2018, 2:20:58 PM EDT",Watched 【安哥】女工友被男同事凌辱，人性黑暗至极，对美国一个行业的巨大审判！安小闫说电影,,
YouTube,https://www.youtube.com/watch?v=mZSXcGu_zHI,"Oct 3, 2018, 2:07:15 PM EDT",Watched 【虫哥】魔性回顾tvb港版第一部《西游记》，张卫健版的孙悟空真是幽默而不失可爱啊~~虫哥说电影-官方频道,,
YouTube,https://www.youtube.com/results?search_query=%E5%A4%96%E8%A1%8C%E5%91%98,"Oct 3, 2018, 2:07:00 PM EDT",Searched for 外行员,,
YouTube,https://www.youtube.com/watch?v=9UBSLkWAXlM,"Oct 3, 2018, 9:19:40 AM EDT",Watched 海賊王專題#110: 超人係的全三係惡魔果實能力者糯米人卡塔庫栗outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=af1_bqhFIyA,"Oct 3, 2018, 9:16:53 AM EDT",Watched 海賊王專題#109: 海賊王的時間之旅outlooker外行員,,
YouTube,https://www.youtube.com/results?search_query=%E5%A4%96%E8%A1%8C%E5%91%98,"Oct 3, 2018, 9:16:44 AM EDT",Searched for 外行员,,
YouTube,https://www.youtube.com/watch?v=DfId6Xpu6kc,"Oct 3, 2018, 9:13:49 AM EDT",Watched Q & A - I'm moving to Spain?!!Ariel McCleary,,
YouTube,https://www.youtube.com/watch?v=prVHCUlXqNs,"Oct 3, 2018, 9:12:55 AM EDT",Watched 潘瑋柏 Will Pan  - Moonlight (feat. TIA RAY 袁婭維) (中文版)【華納 Official MV】潘瑋柏官方頻道Will Pan,,
YouTube,https://www.youtube.com/watch?v=7rCj-OD8s6A,"Oct 3, 2018, 9:10:47 AM EDT",Watched Kizumonogatari「AMV」- Narcissistic CannibaljustSyker,,
YouTube,https://www.youtube.com/watch?v=7pA0ss7-M_o,"Oct 3, 2018, 9:09:49 AM EDT",Watched 吳莫愁 -《72度》(電影李茶的姑媽片尾曲)｜歌詞字幕jjy7,,
YouTube,https://www.youtube.com/watch?v=fzpYu8aw7Uo,"Oct 3, 2018, 9:08:26 AM EDT",Watched King of Spain - The Tallest Man on Earth (ukulele cover)Ariel McCleary,,
YouTube,https://www.youtube.com/watch?v=n2bpdR2MwCY,"Oct 3, 2018, 9:06:58 AM EDT",Watched 野良子猫が4匹の成猫が住む部屋に挨拶に行った【瀬戸のまや日記】A stray kitten's first visit to the four senior cats room.Miaou,,
YouTube,https://www.youtube.com/watch?v=tMJmhYYmoBo,"Oct 3, 2018, 9:05:58 AM EDT",Watched 野良子猫を母猫の前で抱っこしてモフモフしたら。。。感動猫動画,,
YouTube,https://www.youtube.com/watch?v=2cCligRwFoI,"Oct 3, 2018, 9:04:26 AM EDT",Watched 蘇打綠 sodagreen -【下雨的夜晚 Live】Official Music Video蘇打綠 sodagreen,,
YouTube,https://www.youtube.com/watch?v=-9MMhkusqlM,"Oct 3, 2018, 8:51:42 AM EDT",Watched 《中國新說唱》冠軍已定，熱狗微博7字暗示，鄧紫棋手動點贊知識寶庫,,
YouTube,https://www.youtube.com/watch?v=iU2yf97xmaY,"Oct 3, 2018, 8:49:54 AM EDT",Watched Midoriya vs. Mirio - Boku no Hero Academia Season 3 AMVKirin AMV's,,
YouTube,https://www.youtube.com/watch?v=TWkhsklISQs,"Oct 3, 2018, 8:48:01 AM EDT",Watched 华农兄弟：中秋节到了，西瓜视频寄来一盒月饼，拆开来看一下，很漂亮哦华农兄弟,,
YouTube,https://www.youtube.com/watch?v=xgFtRcZcwe0,"Oct 3, 2018, 8:47:41 AM EDT",Watched 华农兄弟：小竹鼠多大才可以啃竹子？看了这个视频你就知道了！这个竹鼠好漂亮的,,
YouTube,https://www.youtube.com/watch?v=3mZcYqRQJnQ,"Oct 3, 2018, 8:44:47 AM EDT",Watched 【华农兄弟】小伙喂竹鼠，发现跑了1只，找半天，原来躲在这里!华农兄弟,,
YouTube,https://www.youtube.com/watch?v=HmcIrJo05TQ,"Oct 3, 2018, 8:43:10 AM EDT",Watched 【ししゃもご飯】超美味しそうに食べてくれる野良猫（地域猫）さんが可愛い！のらねこ家族,,
YouTube,https://www.youtube.com/watch?v=wDgLHDZArRk,"Oct 3, 2018, 8:37:00 AM EDT",Watched 亲戚该不该jue 傅首尔一辯Wei Sin Tan,,
YouTube,https://www.youtube.com/watch?v=Ahyg3LC_okg,"Oct 3, 2018, 8:35:03 AM EDT",Watched ENEMY ZARYA (OVERWATCH ANIMATION)dopatwo,,
YouTube,https://www.youtube.com/watch?v=yNCGJzAXNVk,"Oct 3, 2018, 8:31:38 AM EDT",Watched 华农兄弟：农村小伙设下陷阱，捕获到1只野味，这样烧来吃，很美味！这个竹鼠好漂亮的,,
YouTube,https://www.youtube.com/watch?v=O2AgdDnnkTg,"Oct 3, 2018, 8:28:53 AM EDT",Watched 这池子里的鱼太多了，不要那么多，先捞一条油炸!华农兄弟,,
YouTube,https://www.youtube.com/watch?v=xOIxUtSgp8k,"Oct 3, 2018, 8:27:29 AM EDT",Watched 梁博 + 譚維維 -《影》 (電影影同名主題曲)｜歌詞字幕jjy,,
YouTube,https://www.youtube.com/results?search_query=%E5%87%A4%E5%87%B0%E8%B4%A2%E7%BB%8F,"Oct 3, 2018, 8:27:12 AM EDT",Searched for 凤凰财经,,
YouTube,https://www.youtube.com/results?search_query=%E5%87%A4%E5%87%B0%E8%B4%A2%E7%BB%8F,"Oct 2, 2018, 9:03:23 PM EDT",Searched for 凤凰财经,,
YouTube,https://www.youtube.com/results?search_query=%E5%B0%91%E5%BA%B7,"Oct 2, 2018, 9:02:47 PM EDT",Searched for 少康,,
YouTube,https://www.youtube.com/results?search_query=%E4%B8%80%E8%99%8E%E4%B8%80%E5%B8%AD%E8%B0%88,"Oct 2, 2018, 9:02:37 PM EDT",Searched for 一虎一席谈,,
YouTube,https://www.youtube.com/results?search_query=%E8%8B%8F%E8%BF%90%E8%8E%B9,"Oct 2, 2018, 9:02:08 PM EDT",Searched for 苏运莹,,
YouTube,https://www.youtube.com/watch?v=GaJdrE_pyQE,"Oct 2, 2018, 9:24:43 AM EDT",Watched 蘇運瑩 - 【生活倒影】嗅音樂 Chinese Music Channel,,
YouTube,https://www.youtube.com/watch?v=UucRB4Ex1Xk,"Oct 2, 2018, 9:21:23 AM EDT",Watched 蘇運瑩 - 冥明 Official Music Video台灣索尼音樂 Sony Music Taiwan,,
YouTube,https://www.youtube.com/results?search_query=%E8%8B%8F%E8%BF%90%E8%8E%B9,"Oct 2, 2018, 9:21:08 AM EDT",Searched for 苏运莹,,
YouTube,https://www.youtube.com/watch?v=rB884e3NCw8,"Oct 2, 2018, 9:20:46 AM EDT",Watched 梁博 -《迷藏》- 不堪一擊jjy7,,
YouTube,https://www.youtube.com/watch?v=8gD9qoj4OqY,"Oct 2, 2018, 9:19:06 AM EDT",Watched 《中國新說唱》年度金曲季軍！那吾克熱、ICE聯手再炸《Three Pass》｜NOWnews今日新聞NOWnews,,
YouTube,https://www.youtube.com/watch?v=9KhmCbZ3NDs,"Oct 2, 2018, 9:17:48 AM EDT",Watched 《中國新說唱》年度金曲冠軍！艾熱、李佳隆重新演繹神曲《星球墜落》｜NOWnews今日新聞NOWnews,,
YouTube,https://www.youtube.com/watch?v=Br12YlpZsHg,"Oct 2, 2018, 9:14:57 AM EDT",Watched 新說唱年度金曲亞軍！王以太再唱浪漫神曲《目不轉睛》｜NOWnews今日新聞NOWnews,,
YouTube,https://www.youtube.com/watch?v=DvdysLK3OGc,"Oct 2, 2018, 9:10:59 AM EDT",Watched 中国新说唱 20180908期【纯享】王以太《童言无忌》中土新说唱,,
YouTube,https://www.youtube.com/watch?v=p8UXY0lZ35w,"Oct 1, 2018, 10:38:37 PM EDT",Watched 厨师长教你：家庭小炒 “姜葱蟹” ，十分鲜美，喜欢海鲜的朋友不要错过美食作家王刚,,
YouTube,https://www.youtube.com/watch?v=RyQOdYnGRSI,"Sep 28, 2018, 3:17:55 PM EDT",Watched 台灣女生能不能到大陸工作？  到大陸工作需要放開心胸？  ｜大馬人看兩岸【兩岸Kokee講*8】Kokee講,,
YouTube,https://www.youtube.com/watch?v=e109dLk8qfk,"Sep 28, 2018, 3:16:07 PM EDT",Watched 台灣人要不要到大陸工作？  到大陸工作5大必用的APP  ｜大馬人看兩岸【兩岸Kokee講*2】Kokee講,,
YouTube,https://www.youtube.com/watch?v=PK9IoGJV04s,"Sep 28, 2018, 3:05:19 PM EDT",Watched https://www.youtube.com/watch?v=PK9IoGJV04s,,
YouTube,https://www.youtube.com/watch?v=lk1V9KXg-vY,"Sep 28, 2018, 3:01:05 PM EDT",Watched 【华农兄弟】给小香猪洗澡，一不留神就跑了，费了好大劲才抓到!华农兄弟,,
YouTube,https://www.youtube.com/watch?v=_Z7Tbw11e1g,"Sep 28, 2018, 3:00:31 PM EDT",Watched 【华农兄弟】狗狗成长记，小时候肥嘟嘟的，捏起来软绵绵的华农兄弟,,
YouTube,https://www.youtube.com/watch?v=bBhE2xqpkqE,"Sep 28, 2018, 2:58:56 PM EDT",Watched 华农兄弟：农村小伙准备把这群小狗送人，有谁想要吗？这个竹鼠好漂亮的,,
YouTube,https://www.youtube.com/watch?v=oHTC3iQ2gDs,"Sep 28, 2018, 2:56:00 PM EDT",Watched 蔡英文政府兩岸築高牆嚴審大陸人來台，卻擋不了台灣人才外流？少康戰情室 20180926少康戰情室,,
YouTube,https://www.youtube.com/watch?v=LSEqhVu4plg,"Sep 28, 2018, 2:55:37 PM EDT",Watched POWER TRIO - Anton Davidyants - Gergo Borlai - Jakub ZyteckiBassTheWorld.com,,
YouTube,https://www.youtube.com/watch?v=YkvcXn8rFHU,"Sep 28, 2018, 2:54:43 PM EDT",Watched 小野收获很多螃蟹，准备自制美味小吃，给老妈吃得大喊过瘾农村小野,,
YouTube,https://www.youtube.com/watch?v=-Z41nN3djVc,"Sep 28, 2018, 2:52:48 PM EDT",Watched 大閘蟹OUT！苗栗瘋養「澳洲小龍蝦」 5池養6萬隻東森新聞 CH,,
YouTube,https://www.youtube.com/watch?v=-vipc6JKDK4,"Sep 28, 2018, 2:52:05 PM EDT",Watched Ancient Meat Cleaver RestorationRandom Hands,,
YouTube,https://www.youtube.com/watch?v=C3nA5_8EaOs,"Sep 28, 2018, 2:41:36 PM EDT","Watched Extreme Modern Automatic Crab Process Machine, Amazing Smart Crab Processing Machines Factory1next9",,
YouTube,https://www.youtube.com/watch?v=3owsSINwBv8,"Sep 28, 2018, 2:41:30 PM EDT",Watched 【华农兄弟】公鼠被小伙吃得不够了，只好去兄弟家抓几只!华农兄弟,,
YouTube,https://www.youtube.com/watch?v=5uWUmvj5J_I,"Sep 28, 2018, 2:37:30 PM EDT",Watched 【华农兄弟】带大家看下我们租的场地，准备扩大竹鼠养殖规模华农兄弟,,
YouTube,https://www.youtube.com/watch?v=GJzE_V78uhM,"Sep 28, 2018, 2:36:25 PM EDT",Watched https://www.youtube.com/watch?v=GJzE_V78uh,,
YouTube,https://www.youtube.com/watch?v=6cA4InEng80,"Sep 28, 2018, 2:36:15 PM EDT",Watched Adventure Time | Hall Of Egress | Cartoon NetworkAdventure Tim,,
YouTube,https://www.youtube.com/watch?v=nQld4LdphFM,"Sep 28, 2018, 2:32:26 PM EDT",Watched The Amazing World of Gumball | The Potion | Part 3TAWOG Previews,,
YouTube,https://www.youtube.com/watch?v=tI18Tvrl8dw,"Sep 28, 2018, 2:31:38 PM EDT",Watched The Amazing World of Gumball | The Potion | Part 2TAWOG Previews,,
YouTube,https://www.youtube.com/watch?v=8-OAOx9h85Q,"Sep 28, 2018, 2:28:32 PM EDT",Watched 纽约路人第一次吃猪血，竟然有这种反应小马在纽约,,
YouTube,https://www.youtube.com/watch?v=voynZ6DmOtk,"Sep 28, 2018, 2:23:53 PM EDT",Watched 美国路易斯安那州的做法告诉你最美味小龙虾怎么做Janet,,
YouTube,https://www.youtube.com/watch?v=6QVba5FNdRc,"Sep 28, 2018, 2:20:06 PM EDT",Watched 中国小龙虾1888元一盘，在德国却泛滥没人吃！Thomas阿福,,
YouTube,https://www.youtube.com/watch?v=dRzDt_t0cVw,"Sep 28, 2018, 2:18:55 PM EDT",Watched 苗大姐7斤龙虾一锅煮，吃得太饱，凳子都坐烂了苗阿朵美食,,
YouTube,https://www.youtube.com/watch?v=4jMnV0V-VI4,"Sep 28, 2018, 2:18:34 PM EDT",Watched 【华农兄弟】时隔七八天，小狗狗长胖了，肥嘟嘟的，很可爱!华农兄弟,,
YouTube,https://www.youtube.com/watch?v=9Mu5kBZvQPY,"Sep 28, 2018, 2:18:04 PM EDT",Watched 【华农兄弟】去山上摘棯子，又香又甜，小伙忍不住边摘边吃!华农兄弟,,
YouTube,https://www.youtube.com/watch?v=iZrvcCFfJDU,"Sep 28, 2018, 2:15:06 PM EDT","Watched 【华农兄弟】带大家看看朋友养的竹鼠, 其中有1只比较罕见的花竹鼠!华农兄弟",,
YouTube,https://www.youtube.com/watch?v=Fijx2xInUns,"Sep 28, 2018, 2:10:19 PM EDT",Watched 【华农兄弟】小哥为了防止这只鸭子被拐跑，只好把它烤了!华农兄弟,,
YouTube,https://www.youtube.com/watch?v=5c5AbZBbOoM,"Sep 28, 2018, 2:06:37 PM EDT","Watched 【华农兄弟】竹鼠这样做, 外焦里嫩, 吃起来非常有嚼劲!华农兄弟",,
YouTube,https://www.youtube.com/watch?v=ZelJe5S3r3s,"Sep 28, 2018, 2:03:54 PM EDT",Watched 【华农兄弟】这群竹鼠啃起竹子来，整个房间都咔啦咔啦响!华农兄弟,,
YouTube,https://www.youtube.com/watch?v=wmZBfcdEGCg,"Sep 28, 2018, 2:03:30 PM EDT",Watched 【华农兄弟】怎么办？最近找不到理由吃竹鼠了，苦恼！华农兄弟,,
YouTube,https://www.youtube.com/watch?v=PrsG4EcdKvk,"Sep 28, 2018, 1:59:54 PM EDT",Watched 【华农兄弟】小伙被小竹鼠咬，没办法，只好把它养大后再亲手屠宰烹煮！华农兄弟,,
YouTube,https://www.youtube.com/watch?v=koPauOZHnI0,"Sep 28, 2018, 1:58:10 PM EDT",Watched 賤嘴主持人狂酸節目來賓，結果被對方神回覆嗆到啞口無言 (中文字幕)B.C.&Lowy,,
YouTube,https://www.youtube.com/watch?v=5J3nyU-dN6g,"Sep 28, 2018, 1:57:44 PM EDT",Watched 霍尊 -《九色鹿》(第三屆絲綢之路（敦煌）國際文化博覽會專曲)｜歌詞字幕jjy,,
YouTube,https://www.youtube.com/watch?v=95a96yiJq5k,"Sep 28, 2018, 1:54:33 PM EDT",Watched 我们让纽约路人第一次吃月饼，根本没想到会这样…小马在纽约,,
YouTube,https://www.youtube.com/results?search_query=%E5%A5%87%E8%91%A9%E8%AF%B4,"Sep 28, 2018, 1:53:44 PM EDT",arched for 奇葩说,,
YouTube,https://www.youtube.com/watch?v=lt3B1508TL4,"Sep 28, 2018, 1:53:23 PM EDT",Watched 《 奇葩说不停》第1期 20180923 马东蔡康永1v1开杠 陈铭遭学妹曝光恋爱糗事templemountainrecord,,
YouTube,https://www.youtube.com/watch?v=6D6f4_CzFwA,"Sep 28, 2018, 1:47:37 PM EDT",Watched 奇葩说第5季 沈玉琳 vs 胡昳迪《第一次约会，我能不能用优惠券买单》我爱奇葩,,
YouTube,https://www.youtube.com/watch?v=ptPcEkDZ_DE,"Sep 28, 2018, 1:44:55 PM EDT",Watched 汪峰《下坠》-单曲纯享《歌手2018》第3期 Singer2018【歌手官方频道】歌手官方音乐频道 SINGER,,
YouTube,https://www.youtube.com/watch?v=ydcbVQAk-A4,"Sep 28, 2018, 1:44:44 PM EDT",Watched 【华农兄弟】小伙养的这群竹鼠，这只肚子最大，跟“球”一样华农兄弟,,
YouTube,https://www.youtube.com/watch?v=u01Y6k7Tp4k,"Sep 28, 2018, 1:43:55 PM EDT",Watched 【完整版上集】呂秀蓮批「蔡英文政府玩殘文官」用人不當國家搞到亂七八糟？少康戰情室 20180927少康戰情室,,
YouTube,https://www.youtube.com/watch?v=VvOhyjwblAE,"Sep 28, 2018, 1:42:28 PM EDT",Watched 华农兄弟：小伙铲竹鼠屎给象草施肥，把竹鼠吓得到处乱窜这个竹鼠好漂亮的,,
YouTube,https://www.youtube.com/watch?v=uzLdTVQvbNA,"Sep 27, 2018, 9:29:32 PM EDT",Watched 肥媽Maria Cordero教廚「健康素菜雙響炮 1」@暖DD．食平D吃喝玩樂 TVB Anywher,,
YouTube,https://www.youtube.com/watch?v=8DXEY9Mk9a4,"Sep 27, 2018, 9:18:44 PM EDT",Watched 肥媽Maria Cordero教廚「健康素菜雙響炮 2」@暖DD．食平D吃喝玩樂 TVB Anywher,,
YouTube,https://www.youtube.com/watch?v=2hQk_XBFhL8,"Sep 27, 2018, 9:15:50 PM EDT",Watched 肥媽Maria Cordero教廚「手撕雞肉顯功夫 1」@暖DD．食平D吃喝玩樂 TVB Anywher,,
YouTube,https://www.youtube.com/watch?v=WtvGG4SUbJo,"Sep 27, 2018, 9:10:31 PM EDT",Watched 肥媽Maria Cordero教廚「點止飯煲咁簡單」@食平DD吃喝玩樂 TVB Anywher,,
YouTube,https://www.youtube.com/watch?v=uJ-rB6URXNA,"Sep 27, 2018, 9:04:53 PM EDT",Watched 肥媽Maria Cordero教廚「手撕雞肉顯功夫 2」@暖DD．食平D吃喝玩樂 TVB Anywher,,
YouTube,https://www.youtube.com/watch?v=C8WUNKRSwEw,"Sep 27, 2018, 8:53:18 PM EDT",Watched [舌尖上的中国3]辣椒 | CCTV纪录CCTV纪录,,
YouTube,https://www.youtube.com/watch?v=sOWNC4oXAwY,"Sep 27, 2018, 8:52:40 PM EDT",Watched 上海手撕雞香辣爽口 流涎中...Taiwanfoods,,
YouTube,https://www.youtube.com/results?search_query=%E6%89%8B%E6%92%95%E9%B8%A1,"Sep 27, 2018, 8:52:37 PM EDT",arched for 手撕鸡,,
YouTube,https://www.youtube.com/watch?v=IuXpyRfKt2k,"Sep 27, 2018, 8:49:45 PM EDT",Watched 簡單做涼拌手撕雞 How to make sesame shredded chickenlifebyIvy,,
YouTube,https://www.youtube.com/watch?v=qfqIHS8xyTM,"Sep 27, 2018, 8:47:27 PM EDT",Watched 超简单的手撕鸡做法广西电视台 GuangXi TV Official Channel 【欢迎订阅】——第一书记持续热播,,
